label,content
2,包装简易，其他都还不错
0,质感一般，做工属于中下水平，内壁不光滑，但不影响使用，慎拍
2,质量一般，远看还行，近看质感很差
2,用的还行，还不错嘿嘿
2,东西没想象的好，很轻薄。
2,送过来的东西非常脏
1,很好的包装。这两块泡沫感觉就挺贵的样子。整体也很厚实。外观看上去也不错，值得五星好评，使用过一回。用来蒸鸡肉。整体不错。
1,不错，挺好用的，泡出来的茶没有异味，特别纯正，颜色也比较淡雅，和茶具、茶杯、茶巾、桌布、桌旗都很好搭配，图案也不错，很好看。
0,售后和商品都差
2,杯子太薄，杯口大杯底小，还不如在超市里十几元的好
2,缺一个盖子，其他没问题
2,质量还可以，就是盘子里有些釉子大的，影响美观，价格有点小贵
0,收到后，第一次使用没问题，第二次，居然从杯底以上大概10mm处出现一条水平裂缝，水从裂缝往外渗，在京东网购差不多7年了，第一次出现这种产品质量问题
0,打开就是碎的，真是醉了，，，
2,饮不尽，茶怎么都会流出来一点
1,"非常好，这样的杯子不常见了。看起来非常的帅，潮流。
表面手感：手感很好哦，长得也挺好看。
实用效果：效果很好的，能装自己喝的水。
其他特色：挺耐高温的，整体不烫。"
0,做工很烂，表面有黑色小点，杯盖和勺子开孔都歪了，懒得换，凑合用了 不建议购买
1,"外观包装：包装不错，里面泡沫严实包裹着碗，基本上不会出现快递中摔坏的情况。
美观程度：外观精美，很精致，非常漂亮。
商品特点：京豆旗下品牌，靠谱！！！！！
使用体验：平时都是周末才煮饭吃，所买买回来这么久也就吃了几次火锅和饭。感觉质量非常的好。。
瓷质效果：还行，总不能摔一个出来看看吧，总之非常不错。
隔热效果：很好的，吃火锅不成问题！！"
2,碎成两半了 表面也碎了 可是被子里面吗没有碎片 很明显杯子本身就是碎的
0,盘子的银边有瑕疵 怀疑不是合格品
0,这种品质非常差，冲完中药百洁布都洗不干净，低温釉上彩，不该图便宜，自己家用多花几百买好的
2,商品一般，没啥优势可言
0,哈哈，厚度还可以就是每个盘子都有瑕疵，都有毛病，都不好，好了这样吧看图吧，没有一个好的，哎挺失望的
2,就是有点薄，送过来还碎掉了一个角
1,白色的长方形盘子，表面光滑，轻薄小巧，第一次用专门用来摆盘100分早餐刚刚好，第二次用来方羊肉卷，宽度很合适，过年准备盛鸡翅和春款
1,第一次怀着忐忑的心情购买了这个组合套盘，收到后迫不及待的打开看看是大还是小，拆开以后发现大小刚合适，包装的很严实，没有一点磕碰损坏的情况，还没使用，等过年的时候在使用，菜盘做的很精致也很细，没有毛里毛糙的，物流速度也很快。
1,磁质细腻，器型圆整，是我喜欢的款式，3件7折绝对是好价了
2,物流很快，只是一个碗口烂掉一块。汤盆盖子貌似有点小，盖不住有缝隙。
1,质量很好，一家四口一人一只碗，装牛肉面各种面非常好用，京东物流很快，京东出品必是精品，非常好的碗，色彩朴实无华，非常均匀
0,加热水直接裂掉
2,碗的质量一般，用了一个来月，有一个小碗上已经有裂纹了，那个4英寸的碗是南方人用来盛米饭的碗，北方人买来只能和稀饭，吃面条根本不能用的，大家买的时候特别要注意尺寸哦！！！
0,宝贝没有百分百的完美，会有工艺上的瑕疵和缺陷，做工粗糙，客服说了都是在合理范围之内，大家看看怎么说
1,"容量大小：适中
材质特点：厚实
包装特点：包装精美
特价买的，真的很值，特别是茶漏上的珐琅，很精致"
1,当天下单，第二天上午到货，速度一如既往的快，套装碗看着很不错，包装很用心，一点磕碰也没有，就是碟子偏小，当然一般大分量的菜也不会用碟子了，收到货就把旧的碗都收起来了，正在开水消毒中，希望质量也能让我非常满意。
1,雪景的图案，水杯的纹路很精致，500ml比想象中的要大一点，平时喝两杯这个杯子一杯就可以搞定。看描述是骨瓷，相比平常的杯子厚度要薄一点点，好的瓷器可以提升喝茶的感觉。订单过程中遇到了一点小小疑问，客服非常高效率的解决了，赞?
0,店家服务态度很差，京东就是被这些#搞坏的
1,"外观包装：优秀
美观程度：大气
还不错。做活动买的。很划算"
0,"花型设计：图案不全！
美观程度：差，残次品！"
0,杭州辉腾营业部 1.不按约定时间送货，上午10点40分沟通说马上送货，下午4点才配送。2.擅自改变订单状态，未收到货，订单状态显示已签收。
1,这个价格买的非常值，盘子和碗的釉非常光滑的丝毫不粗糙，颜色款式简约大方，不花里胡哨，还送了大汤碗和汤匙，再加四个小勺子，没得说
0,一分钱一分货，碗的大小还不一样，有2个还是鳊的！
0,大勺柄断了 碗有瑕疵
0,"做工托盘，做工质量太差了,"
0,有一个碟子和一个碗有瑕疵（黑点），另外用这碗炖鸡蛋，鸡蛋中有一股油漆味，现在不知道如何处理，正与卖家联系中，与卖家联系后告诉我，这蒸鸡蛋不能把碗放水里，有气味是因为包装泡沫导致，另卖家友情提示这餐具不能用来蒸或煮东西，我现在不明白的是这气味来自哪里，泡沫的说法我觉得站不住脚，如果这是餐具自身带来的问题，那么是否会对使用者产生伤害，我希望可以有个明确并有依据的说法
1,快递很快，包装严实，还送了杯子刷和布，杯子质量很好，也很漂亮，出水容易，家人很喜欢，二次购买了，上次那一套掉地上摔碎了
1,很好看，包装很严实，很安全，很大的一个箱子
1,这款咖啡杯挺不错的，做工和质量都还可以，外观造型非常有动漫色彩，比较适合我女儿她们那个年龄的小女孩，设计的挺有创意，并且使用方便。
1,用的餐具都是苏式陶瓷，第二次购买这款饭碗，一直很喜欢这款饭碗的颜色花纹外形容量。苏式陶瓷精益求精比两年前的质量更好了更有质感像玉一样份量也重了几克，继续支持!
2,叠放的落差较大，还会卡住，一般。
0,破了，图案不对称，印花跑偏，应该是残次品拿出来卖，差评
0,标题是泡面碗却放不下泡面
2,货到了好几天，拿出来用，一看是坏的
2,外观不怎么好看，感觉有点粗糙
2,较薄，很容易碎的感觉，不过价格也便宜，毕竟一文价钱一文货
2,样式挺好看，就是质量很不好，鱼盘子不平，还有一个盘子才用三天出裂痕了
2,"都还行，就是送过来里面是破损的
外观设计：外观设计：非常好
美观程度：非常好
表面手感：非常好"
1,还可以
0,做工粗糙，有突起的小黑点
1,包装很精美，质量也很好，厚实～送给朋友当礼物也很有面子，过年期间快递送货也很快，辛苦店家和快递小哥了，满意
2,东西还是挺漂亮，就是细节还需优化处理，其次有缺口杯子
1,不错哦这个真的是太给力了哈哈哈哈哈真的太好看啦，今天晚上就开始做饭啦……好好看看这个开启自己的生活方式和生活状态真的很好的
2,漏水啊！出水口漏茶水啊！不是滋味，没有想象中的好用。
2,货收到，体积很大，不太满意
1,东西不错，质感很好的。
1,这款碗做工质量不错，做工也是比较精致，花边很好看～物美价廉呢
1,外形美观，泡茶侍客很好，家里人都非常喜欢。
1,收到宝贝了，比我想象中要小了一点，也还好吧，适合两个人共饮。宝贝做工精致，质感细腻。个人认为很不错，比竞价格不一样，值得。
2,其实对于八十多块钱的东西来讲 已经物有所值了 但是确实看着很low 拿不出手
0,超薄的碗，介意的亲不要选，都不敢用力，配套的盘子更是！不值这个价！一星算多
2,碗相当一般吧 不值这价 做工也粗糙
1,质量还行吧，价格在这儿放着呢，包装很好，不错
0,木箱的做工比盖碗还好，你家到底是卖啥的？盖碗边沿都不平整，狗啃的一样，可惜了这么好的名字！
1,用前用水洗了一下，拿着这个小啾啾。一下掰下来了，用的时候小心些，很脆。
2,外观还不错，就是硬度不够，快递刚到手，轻轻一碰就碎了
0,收到货，两层盒子，里面一层盒子没封住，一拿出来盖子掉地上碎了。让客服补发一个，大家看图，颜色差别巨大，客服说这个批次就是这个颜色。品控这么差，还卖啥？
0,这么差的东西，能用吗？还有很大的味道，包装箱里有放面碗的地方是空的，最后我急用卖他们的他们都不卖，说什么就这样的，没办法解决，你们说这东西还能买吗？
2,颜色不干净，总体感觉不满意，价格跟闹着玩一样，忽上忽下！
0,，
0,京东售后态度，大家自辨。
1,汝瓷非常棒，全网性价比最高，很上档次，古朴端庄，雨过天晴，冰裂纹，线条自然，养出来很漂亮！想玩宋瓷的就在这家买，服务好！产品正！
2,第一次到货快递员打开二个碗都碎了，还好商家马上又来送二个碗，赞
1,商家可不可以多点盘子^_^超级棒！好好看！
2,表面手感：有瑕疵
0,碗太小了，小孩都不够吃
0,残缺品
2,这个筷子1星都不想给。还没一些外卖一次性筷子好。
1,第三次使用的时候，有个茶杯有了裂纹，跟客服联系后，马上补发了一个。金镶玉，值得信赖！
2,没有勺子~…………店家能解释一下么
1,大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！
2,外包装没问题，但打开后商品盖子就是这样，能否用用心发货时选全无瑕疵的？
0,自己看图片
1,"美观程度：颜色鲜艳，非常漂亮
外观设计：外观设计很好
表面手感：手感超级棒
手工工艺：釉下彩，做工精细，釉面光滑
实用效果：大容量，喝茶，麦片，酸奶都可以，功能强大
非常满意，推荐购买"
2,没我想象的好，跟之前买的日本面碗有差距！
2,图片是有点不真实了，实物看上去没什么档次，不亮
1,包装严实，没有损坏，样式简单大方，很耐看，买了一套，包括碗盘子勺子等，日常使用大小也很合适，质量也很不错，没有出现残次品。
2,一般，急着用没办法，凑合着用吧！包装挺好
1,"美观程度：漂亮
使用难易：多种用途
瓷质效果：好
瓷质品质：好
质地效果：好
釉面品质：好"
2,包装尚可，餐具做工比较粗糙；
2,"鱼碟不一样鱼碟不一样鱼碟不一样！
而且不平而且不平而且不平！
客服所谓的升级款，以及碟子不平属正常现象
展示信息并没有描述！
购买慎重购买慎重购买慎重！
着急用，不退了"
2,做工比较粗糙…
0,这个杯子呀，一看就不是什么大厂家生产的？，盖子和杯体一点也不合适，歪歪扭扭的，带的勺子，不知道是什么材料，问客服，客服躲躲闪闪的，都是请稍后给我查询之后就找不到客服的影子啦！，一直问，一直问一个客服，说是不锈钢的，另一个客服说是铁的，都说不清是什么材料，杯子有非常多的瑕疵，有坑坑洼洼的，还有一些黑点，可见是小厂家生产的，人体工程学也不太好，真正的使用起来非常的不舒服，也就是没有买的时候看图片挺好看，其实啊，不如普通的杯子好用呢
0,买回来没几天裂开了，也是醉了
1,家里想换几个吃饭的碗，在超市里看了一下，都不合适，要么太大，要么式样不好看，还贵，后来在京东上看到这款碗，很好看，价廉物美，果断下单，非常棒！
2,从来不给差评   这次没忍住     没想到这个盖碗 竟然这么薄     连续倒水  第二次倒水  竟然这么烫   一个老茶客都还吃这个亏 那新手一定要注意  烫伤不开玩笑的  疼  无语
1,"外观包装：包装很不错，没有出现碎裂情况；
美观程度：挑选了好多个最后选了这个，实际到了之后确实蛮好看的，感觉也比较厚实，不是廉价的产品；
瓷质效果：景德镇发货，相对比较信赖，我这个非专业眼光看起来及使用上感觉还不错。"
2,一般，釉上彩，一分钱一分货吧
0,说实话，杯子还可以，茶盘和烧水的质量真的太差了，劝大家不要考虑这商品！
1,陶相惠骨质瓷器，五星级骨质瓷，健康环保骨质瓷。做工上乘，流线光滑，拿着舒服。网络购物平台首选京东自营商城，品质保证，值得信赖。
1,快递包装完好，没有破损，速度也是正常的。趁着活动，买了两套，一个成人手掌的大小吧，味道没有很大，图片也挺好看。很不错了，活动六块还是多少的。谢谢卖家的活动！
0,真是太差劲了，我1号买的东西，18号才收到，还是一直催一直催，
0,有，瑕疵
1,新房入伙买的，纯白的，简洁大方，如果还有6人或8人的就更好了，就喜欢这种款式简洁的，做完饭菜拍照也很好看，再搭配一些跳色的餐具很不错。
0,今天体验很差!
1,"出水难易：容易出水
包装特点：非常好
材质特点：超好 超喜歡
容量大小：剛好
清洗难易：方便清洗"
0,一星都不想给，用了一个礼拜都不到，就漏水了，我买的是杯子，不是漏斗好吧
2,不顺手，杯子太重，把手太小，手疼
0,30天才到货，店家会直接骂你娘，包装破了，花盆又薄又软，跟纸糊的一样，经鉴定是黑商～
0,太次了！
0,巨#的垃圾，被子上好多小坑，还有一道黑印去不掉，杯底上特别粗糙，品牌logo都印歪了。
0,碗质量是真的差，大家慎重购买，找客服还说难免有问题，一个有问题就算了，好几个都有问题，筷子比一次性的还差
1,京东一如既往地好，送货速度快，送货上门，快递员工服务态度很好，碗碟很精致，非常实用，很喜欢！
1,下单时候总担心买的太小，没法装泡面。到手之后就安心了，深度放两个面饼很轻松，目测放三个才会超出碗口。颜色很是素雅，很喜欢，陶瓷的材质，方便清洗油渍。
1,宝贝收到，物流很快，描述相符，比较满意，好评，推荐真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！
1,美观程度：很好看，很厚实外观设计：熊猫很可爱表面手感：有质感
0,质量很一般   做工很粗糙
2,才买就降价几十，无语。。。只能说杯子虚价太高
0,第一个杯子有破损底部不平  第二个杯子底部全是小洞  建议大家不要购买
1,看了好久最后还是选择了乐享，一直喜欢骨瓷的轻、薄、透，宝贝收到拿到后，碗体还是稍微厚点，比自己已经在用的更大一点，看着比普通碗更白，细腻，用起来很舒心，好评
1,"外观包装：包装很精美，保护的很好
美观程度：玩本身挺漂亮的，设计的款式很漂亮，新颖
商品特点：整体还是比较齐全的，班新疆比较合适
使用体验：但是碗的做工比较粗糙，手摸着有很多隔手的地方
隔热效果：隔热效果一般，碗比较薄"
0,第一次在京东这么不愉快的购物，刚买回来的杯子，第一次刚装热水就发现，杯子是裂开的?
1,前段时间就收到了花盆了，一直没时间来评价，花盆很好，质量也不错，厚度正好，而且一套有3个，大的，中的，小的都有，花纹也好看，本人喜欢这种简约一点的
2,更本就不是骨瓷的，碗的质感特别差，和普通几块钱一个碗那种差不多，快递包装收到货的时候跟垃圾似的，快递送货也搞错了
1,挑选好的商品，就选择京东商城！
1,包装很好，东西做工也不错，是我喜欢的风格，我一次买了两套装，价格实惠，在实体店根本买不到的，所以在以后看来，我家所有的吃穿用都会在京东里购买，赶上闪购的时候价格特别便宜，天天都逛京东，天天都花钱，有跟我一样的吗？
1,"包装特点：包装很牢固 根本不怕摔
材质特点：紫砂材质 透气性好
容量大小：办公室或家里 完全够用"
0,杯子太大了，拿来乘汤都不过分
0,一般吧，虽然样子不错，可是上釉不均匀，比宜家贵，不值得买。
0,刚买来才用了一次，装热菜就裂开了，真是良心商家??
2,花盆非常漂亮，确实值得购买，但是，但是，图片是错的，实物根本没那么大，买之前建议按卖家给的尺寸量一下，中号和小号花盆太小太小，一点都不实用，说简单点就是买回来啥用也没，太小太小，因为花盆太漂亮，所以给3颗星，我觉得卖家有实力，有能力，没必要在图片上给买家误解，一般人买花盆，谁会去专门测量尺寸，下次应该还会来这家店购买
1,很好很好，非常好，很棒很棒，非常棒，一看就合适，相当漂亮，十分美观，很合心意，双击666
1,京东物流快，包装严实，泡沫箱包装真的走心了。玻璃杯加上不锈钢勺子。图案简单符合我的口味。等着泡咖啡了。
1,一套盘子和碗的套装很不错，花纹好看，是立体的。盘子挺厚的，感觉比骨瓷的结实。孩子很喜欢。准备用新的了。
2,调料碟卡在碗里了 少了一个碗和调料碟，什么方法都试过了，这尺寸的设计有些缺陷
0,这碗和描述不一样，碗小，不光滑
1,服务超级好，年前买的，一直没有用，过年招待亲朋好友用，大小有杯子有瑕疵，给客服反应了，然后很快补发过来了新的杯子，挺好用的，颜色质量都可以
2,"瓷质品质：一般般，比较薄。送到就坏了一只碗
美观程度：好看"
0,突然想起  买了两次 给自己是好的 给家里破了三个 快递员说会给补偿 最后不了了之了
1,养花还行，最好是养多肉。
1,质量很好
0,产品质量没得说：太粗糙!杯盖子都盖不密，握着盖子在杯身上来回晃动，还留出这么大的缝隙，没搞懂这样的产品怎么会算合格品来网上卖。京东购物最差的一次，性价比太差，懒得退货，无奈给个差评。
1,碗不错，质量还是很好的，而且大小正合适
2,物流速度很快，快递小哥服务态度很好，包装严密，手工一般般吧，勉强过得去
0,多少年在京东购物没有差评过，这次的十个杯子让人肚子胀，商品图案是白色内壁，发给我粉色的，我要退货还要求我自己出运费，客服只愿意说实在抱歉，请谅解，不解决实际问题说那么多抱歉谅解有什么用？
0,一次就裂了
2,"没有
釉面品质：不是太好
瓷质效果：不是很好"
1,外观包装：很好的，这个外观好看，确实不错的，很给力的。美观程度：很好的，看起来不错，很好看的感觉，特别给力的。商品特点：很好的，使用方便。使用体验：很好的瓷质效果：很好的。
2,还行，就是破了一个，拿回来才看到
0,有黑点，有几个还很多，因为便宜，所以退货就懒的退了，但差评还是要给的
0,残次品，表面有尖锐小颗粒
1,整整一整套，好像有点薄，不知道后面质量怎么样，不过挺好看的吧，还没用上，等用上了再说。包装很结实，送礼应该不错。。。。。
2,还可以吧，碗叠起来不稳，碗形不是我特别喜欢的
2,不好用，网孔太大，过滤效果不好
1,很好的碟子，质感很好，很高档，喜欢纯白的，不需要任何花纹图案，感觉更好看，更安全！跟我想象的一样，非常满意，发货快！好评
1,颜色很赞，寓意也好，静等春暖花开，临窗看景，读读书，吹吹风，喝着咖啡，嚼着牛奶糖，一个下午的休闲时光，年假快结束了，新年新气象，给自己打气加油。
1,宝贝很好，不得不说，客服态度也太好了吧！包装非常结实，东西保护得很好，值得好评
2,瑕疵太多了，懒得吐槽
0,金线直接是歪的，搞活动买的也不能给次品啊，申请换货也没人理，最失望的一次购物
0,不好，都没有勺子
1,商家发货真的很快，况且包装也比较安全，满满的一大箱。整套餐具非常漂亮简单，美观。就是瓷质如果更细腻一些就好了，不过这个质量对得起这个价格了。如果再买还回来这家店，值得推荐！
0,少了东西不补。
1,挺好，瓷面很细腻，很少有气泡或者是砂眼，有两碗底轻微磕碰掉瓷，总体上来说是瑕不掩瑜，平时吃饭或放点小咸菜正合适，花纹好看
2,质量就值这个价位
0,收到货，碗坏了一个，迟迟不补货
0,烂货……
2,质量还可以，京东送货给力，就是价格有点高。
2,快递很快，一天就到了，只是夹子质量不是很好，夹子的尾部都是胶水黏上去似的。希望商家能够改进
0,底不平，放桌子上晃动。瓷不细腻。做工粗糙，不值这个价格，差评！
0,小碗收到了。是残次品。小碗内部不光滑，高低不平。花6块钱一个，买的是残次品。质量太差了。出现这质量问题，还没输投诉，还找不着厂家，还不如~呢~能找到厂家能给调换，这啥也不能整，好赖就这玩意儿。不能在京东买东西了。
1,餐具套收到了，包装很完美，收到货里面的餐具完好无损，那些餐具看起来很精致，没有一点瑕渍，用这个吃饭，显得高端大气上档次，值得推荐
1,商品包装得很好，就算快递多暴力都不怕摔坏杯子，这一点我很满意。并且杯子很有创意，是我喜欢的蓝色。杯子容量很大，用起来很方便。最后的最后，包装的那么好，让它没有受伤。从图片可以看的出来，杯子很有气质，让人一眼就很喜欢。而且质量真的很好，很大很厚的一个杯子，反正我第一眼就看中了它了。
1,罐子不错，价格也便宜，一直用来吃中药，效果还蛮好的。用了很长时间才来评论的，容量大小正好合适，用来熬一剂中药喝两顿刚刚好。
2,快递速度很快，服务态度不错，质量还行
2,明明杯口看着还行  喝的时候杯口一整圈都有毛刺感
2,"壶嘴出水不自然，总顺壶壁外侧流下。
这个便携包装不论是外壳还是内部的装杯子的小包，都有浓重的臭味。
小包不是布的，是化学材料，十分不建议使用，否则泡的茶里也全是那股臭味。而且小包的味道洗不掉的。"
1,这家的服务态度确实很好，因在途中有损坏，老板换了、赔了，直至客户满意为止。给这家点赞！
2,盘子有瑕疵，筷子没有包装。
0,以前在京东上买东西，包装都不错，这次陶瓷盆包装好简单，就薄薄的一个纸皮盒，运输那么长的路途，你以为是铁做的吗？收到货两半了。京东不要让消费者失望哟。
1,容量很大，质量优良，配色也很喜欢。用来泡面正正好，还可以放微波炉加热，用得很顺手，放在办公室和家里都很合适，之前买的就是太小了，方便面饼都放不进去。会推荐给朋友。
2,质量一般，看杯口部分
1,"外观包装：小盘子，包装完好。
美观程度：非常清醒的绿色，非常耐看，非常简约。
商品特点：简约风格，经久耐用。
使用体验：给家里的餐桌增添了一分暖气。
瓷质效果：没有瑕疵，釉面光滑。"
2,不太值吧这个价格
2,做工不是很精细  金线一边长一边短  茶杯整体颜色有点暗
0,东西不好，感觉买亏了，真贵
0,这次买的最不满意的东西了 到了碎了一个 本身长途运送 碎了也很正常 但是卖家明知道易碎 不能好好包下么 几个盘子见就夹了张泡沫纸 再没任何包装就放纸盒箱了 昨天到货第一时间找客服 到现在没搭理我 差评啊差评
0,质量太差了，用没几天就断了手把。大家别上当千万别买
0,1 讲实话  价格显贵  性价比不高2 应该是送货过程原因，打开发现破了2个碗  8个好的  懒得去退换了  退换的平台估计也超麻烦
1,盘子大小正合适，非常满意，希望商家能够多做活动，然后也更实惠的价格购入躺着的肉质很好大小，也正合适两个人吃饭中可以哎？呗
1,碗碟收到了，包装很好，没有破损。拿到手质感很好摸着很舒服。花纹很细腻，与图片相符
0,这个盘子会花，不好用，
1,值得推荐好东西，做工很精细，颜色也很好，手感不错
2,猛一看怪好看，不耐看，有点小，贵！寄过来就掉破了一点点，大热的天不想折腾快递退来退去！凑合吧！
1,挺不错，用起来很方便大方。为了积分凑够字数。
1,好看.和男朋友一起吃饭做饭哈哈哈.款式也好看.而且下面还带着景德镇的字样.碗质感很好.一点也不想市场上的便宜碗拉嘴哈哈哈
2,手柄上有瑕疵，中奖了，懒的退了，评价还是要评的
0,网购要谨慎
0,商品瑕疵变型质量差，价格不相符
1,总体满意，做工细致，厚重，适合冬天喝红茶
2,寄来时盖子就碎了，这种保护措施都没有的商品我还第一次遇到，杯子的质量也很差，表面就有个坑，用图片说话
1,颜色干净素雅 京东物流第二天就到了 也没有奇怪的味道 质量也很不错 非常有格调 干干净净 也不重 做工精细高档大气每一款都很实用
0,最差的一次京东购物
0,满意
2,小失望，杯盖与杯身不匹配，杯盖有浅，老是有声音。
2,质量太差了，一共买了五个，坏了两个，说给补五元，太坑人了
0,收到货，发现碎了两个盘子，还把手弄破了。
1,碗的质量不错，很好，外形美观，大方，非常的喜欢，质量很重，瓷器品质很好，物流也比较快。如果还有活动，好会购买的。非常好的物品
2,很可爱的杯子，就是比想象中的小了点
0,盘子碎了一个
1,这个套装6人的，色彩斑斓，金黄。感觉很高端大气，比较上档次。这次买的带礼盒包装的，送人乔迁之喜用。看上去喜庆又实用。????????
0,快递慢死了还送错了
0,差评 碗盘壁薄厚不一 差距非常大 质量太差。京东送货速度嗷嗷快 这点很赞
2,不做评论，不做评价不做评论，自己揣摩
1,"东西很不错就是茶渍很容易出现
一泡就出现了
其他跟他不错
容量什么的都很合适
我手机闪光灯照上去
杯子透光的"
2,快递员态度好，但最上面的一只碗的边缘有轻*破损。
0,茶壶漏水，做工不精致
2,每个盘子都不平的
0,颜色和实际不一样，有瑕疵
0,"感觉很一般！
总共4个碗！两个不圆！残次品！
懒得调换了"
2,一般，不怎么值这个价格，性价比不高。
0,"发错货了，我在福建，显示在山东签收，跟客服反应，说是会补发，都好几个月过去了，也没补发，也是醉了?
我浇水浇了好几个月的，坑了坑了"
0,不隔热，80℃热水烫手端不住，与商品宣传严重不符！
1,买之前还担心质量不好，哪知收到货之后手感非常棒。光滑且有厚重感。比之透光的那种我更喜欢厚实的，不用担心烫手还有轻微的磕碰。
1,非常不错的，质量不错，效果很好，很亮很喜欢，质量不错，非常棒，质量可靠，很喜欢这个造型，效果不错，很符合装修风格，不错不错不错
0,我根本没有收到货，我也没有点确认收货，商家自动给我确认收货了？！！我要改地址的，一直不给改，我要退款也直接驳回！！！
2,外观设计简洁比较喜欢，但是制作瑕疵很多，连接处，杯盖，都有一些凹凸不平。我表弟拼多多买的比我便宜，连接处杯盖都处理的很圆滑。建议店铺产品质量还是应该提升一些。
1,外形很精美，看着就喜欢，适合送年轻的朋友！
1,款式不错，很好看，瓷胎再薄点就好了
0,不好的，啦咯啦咯啦咯啦咯
2,总共买了两套，都有问题，联系客服换兵。但推三阻四，
0,非常恼火的一次购买  对客服差评
2,前前后后买过很多东道的东西，现在的越来越差了，开片一点美感都没有，裂纹乱七八糟的毫无规律，以后不会再买了
0,我看评价应该都是些水军，买的东西，刚发到就是个生锈的，让他补发更费劲，来回的推脱，十天左右才发到手中，泡茶也**生锈，刚**用几天啊，就生锈，客服个SD说，需要刷下，还用它废话，千万别买，产品次，服务更次。不要买，真的，买到这种垃圾东西，他们服务差是很膈应人的。
1,发货速度很快，物流一下子就到了，包装完好，有一点破损立马补了，也非常漂亮，颜值非常高，瓷质非常高，也很厚，不烫手，总体不错
0,质量特别不好，买的很后悔
2,换了第二个还有破损，小破损忍了，实在是换不起了，没有那么多时间了，服务态度很好，京东客服的服务质量实在不怎么样，快递员很给力！
0,非常不好的一次购物，盘子碗都很薄，很容易就碰裂缝了，还不妨烫，体验很差
0,盖子有裂纹
2,杯子不错，就是盖子不合适
1,造型简约，瓷质细腻，性价比高
1,用着很方便，没有味道，质量很好
0,都是这家的，京东上价格翻了一倍多。想买这个杯子的还是去~上的店吧
2,图片给的是木质杯盖，到的是陶瓷，不满意
0,心情很好的，但是业务员服务太差了，
0,碗大的大，小的小，十个都不能摞起来，
0,"有黑点，
外观包装：包装还可以。"
2,实际非常小，手柄部分很削薄，不建议购买。另，售后服务很好，头一个收货后发现破损，很快发过来一个新的，值得鼓励！
0,质量看起来差的一踏糊涂，比在街上买的两块一个还差，颜色不一，直接感觉被坑
0,寿首先界面显示199-100，不让顾客享受199-100，推诿责任，说是系统延迟，谁知偷偷关掉活动界面，收到货很失望，不白净发黄，每个碗均有小泡泡，釉面不光滑，建议不要购买
2,说实话，一点都不精品，做工非常一般，细节很一般，有几个碟和碗不圆，畸形得比较厉害。。
1,超级喜欢，外观可爱萌萌，容量刚好，早餐冲牛奶，豆浆，下午酸奶拌水果，手感超，推荐
0,发来的茶杯一个有瘤子，答应补发至今未收到，茶壶用了几天旁边的一个木质板板就掉了，建议大家别买
1,简单好看，我喜欢哦。
0,说好的包装纸，也没包……
1,买了两次共8个盘子，个儿大，比较厚实，称手。美浓烧花纹古朴，釉面光滑，非常好清洗，最主要是便宜，性价比很高。有一个有问题售后服务非常不错，马上给换货了，给好评！
2,颜色和外关还可以上面有一点脏
1,"美观实用大气好看质量好漂亮非常棒
美观程度：好看"
1,挺漂亮的，质量也很好，挺好的店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物很快就到了，全新正品?，包装很仔细，没有问题宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买
1,买了4个生肖碗，比较轻便，蛇和马画得栩栩如生
0,手工工艺：发过来的是残次品，白点这里是个坑
0,有些瑕疵，有沙孔 发货不仔细，差评
0,打开两个包装箱后是图片中的样子，两个箱子装还有碎了的碗，真心无语啦。
2,一般般，比想象的差太远
1,买来作为送人的礼物，家里人搬家的乔迁礼物。整个系列高端大气，细节做的也很好。一整套基本可满足正常家庭的需求。物流也给力，包装的很好，完全不用担心里面的碗筷会碎。
0,不喜欢，什么花纹都没有，质量太不好了。。
1,非常好用的套装。量的大小合适，花纹也很美观。送过来的时候是泡沫箱保存，，非常完整没有损坏。特别棒。
2,真实的评价，实在是小的薄的可怜，做工还是可以的，反正可能是骨瓷吧，比平时用的那些碟子要薄很多，估计也用不了多久，就过年的时候用一下吧！平时用的话，怕一下子刮花了
0,都是坏滴
1,"1.快递?包装可以，没有破损；
2.瓷器面没有破损；
这是物流上
款式也是可以，就是颜色嘛，下次还是购买一些平常色，这是个人风格，和产品无关！"
0,质量很一般，一直吱吱响，感觉会炸开
2,"质量很一般，杯盖里面和杯底有突出来的黑砂，划伤玻璃台面。杯盖上有明显缺陷凹坑，在釉层下面，是生产缺陷，看上去是瑕疵品。
杯里面颜色灰色，没有外面那么白。"
2,看着不错，还没有应用，送货上门速度超快，值得赞！！！
1,杯子很漂亮，寄过来没有破碎损坏的，基本无瑕疵。杯子手感也很不错，看起来挺高档，很适合会议室使用，喝茶杯柄不烫手。360毫升还可以，本来想买小一点无盖的，挑来挑去都没有这么小的，建议可以销售类似杯子无盖150-250这样的。
2,东西很漂亮，不过碟子有点小了，也有点平，有一个碟子还掉颜色。
2,还好吧，
1,非常好，瓷质细腻光滑，色泽纯正，敲击声清脆冷硬。
